tract,total_tweets,miss_home_tract,userwith5_count,total_users,tweets_hometract,tweets_sent_from_home,oddratio_12AM,percent_of_tweets,percent_of_tweets_ht,percent_of_local_tweets_byalltwitter,percent_of_users,percent_of_users_5_tweet,oddratio_1AM,oddratio_2AM,oddratio_3AM,oddratio_4AM,oddratio_5AM,oddratio_6AM,oddratio_7AM,oddratio_8AM,oddratio_9AM,oddratio_10AM,oddratio_11AM,oddratio_12PM,oddratio_1PM,oddratio_2PM,oddratio_3PM,oddratio_4PM,oddratio_5PM,oddratio_6PM,oddratio_7PM,oddratio_8PM,oddratio_9PM,oddratio_10PM,oddratio_11PM,Sunday_oddratio,Monday_oddratio,Tuesday_oddratio,Wednesday_oddratio,Thursday_oddratio,Friday_oddratio,Saturday_oddratio,weekend_oddratio,weekday_oddratio,nighttime_oddratio,daytime_oddratio,local_tweets,percent_of_local_tweets_bytract,local_oddratio_12AM,local_oddratio_1AM,local_oddratio_2AM,local_oddratio_3AM,local_oddratio_4AM,local_oddratio_5AM,local_oddratio_6AM,local_oddratio_7AM,local_oddratio_8AM,local_oddratio_9AM,local_oddratio_10AM,local_oddratio_11AM,local_oddratio_12PM,local_oddratio_1PM,local_oddratio_2PM,local_oddratio_3PM,local_oddratio_4PM,local_oddratio_5PM,local_oddratio_6PM,local_oddratio_7PM,local_oddratio_8PM,local_oddratio_9PM,local_oddratio_10PM,local_oddratio_11PM,local_Sunday_oddratio,local_Monday_oddratio,local_Tuesday_oddratio,local_Wednesday_oddratio,local_Thursday_oddratio,local_Friday_oddratio,local_Saturday_oddratio,local_weekend_oddratio,local_weekday_oddratio,local_nighttime_oddratio,local_daytime_oddratio,neighbor_tweets,neighbor_weekend_oddratio,neighbor_weekday_oddratio,neighbor_nighttime_oddratio,neighbor_daytime_oddratio,other_weekday_oddratio,other_weekend_oddratio,other_daytime_oddratio,other_nighttime_oddratio,other_tweets,percent_of_neighbor_tweets_pertract,percent_of_other_tweets_pertract
36005020400,6632,0.000120351,96,314,6631,4651,0.076899879,8.80E-05,8.80E-05,6.17E-05,0.001917862,0.305732484,0.080820265,0.065741858,0.060162847,0.049155609,0.040862485,0.026839566,0.020958987,0.012816647,0.010253317,0.012364294,0.013570567,0.016586248,0.026839566,0.028347407,0.035585042,0.043425814,0.0473462,0.041164053,0.043878166,0.048703257,0.059861279,0.06287696,0.074788902,0.14128468,0.150633293,0.154704463,0.119722557,0.128920386,0.152895054,0.151688782,0.358262967,0.641586248,0.573733414,0.426115802,4651,0.701296743,0.061972256,0.063480097,0.046290712,0.040259349,0.035283474,0.032569361,0.018094089,0.016586248,0.009499397,0.007840772,0.009951749,0.008745476,0.010404101,0.01477684,0.014475271,0.02699035,0.03106152,0.033474065,0.027593486,0.024879373,0.0303076,0.041917973,0.039505428,0.055337756,0.101628468,0.106755127,0.10464415,0.075241255,0.095597105,0.107509047,0.109921592,0.254372738,0.446924005,0.403950543,0.2973462,473,0.021863691,0.049457177,0.040711701,0.030609168,0.503618818,0.723763571,0.672044632,0.555337756,1508,0.071320869,0.227382388
36005020501,48883,0,273,1896,48883,41424,0.067549046,0.000648584,0.000648584,0.000549617,0.011580465,0.143987342,0.077859379,0.07832989,0.085285273,0.076529673,0.061330115,0.038275065,0.02503938,0.012847002,0.011926437,0.010248962,0.01374711,0.017163431,0.017081603,0.022318597,0.029376266,0.036945359,0.039870712,0.0417323,0.039379743,0.043552973,0.049710533,0.051797148,0.052104003,0.145122026,0.159380562,0.162530941,0.139087208,0.129922468,0.118814312,0.145142483,0.329050999,0.670949001,0.545567989,0.454432011,41424,0.847411165,0.057688767,0.070535769,0.067774073,0.076406931,0.068796923,0.054681587,0.033467668,0.022011742,0.011333183,0.010146677,0.008735143,0.011476382,0.013051572,0.012867459,0.018043082,0.024139271,0.030276374,0.031872021,0.034429147,0.031053741,0.035738396,0.039216087,0.041404987,0.042264182,0.120287216,0.138371213,0.14393552,0.120860013,0.111654358,0.098889184,0.113413661,0.26843688,0.578974286,0.462082933,0.385328233,1315,0.008244175,0.018656793,0.014769961,0.012131007,0.402368922,0.723318945,0.602540761,0.523147106,6144,0.026900968,0.125687867
36005020502,8715,0,86,289,8715,5442,0.058634538,0.000115631,0.000115631,7.22E-05,0.001765166,0.297577855,0.091566265,0.095811819,0.093287435,0.075731497,0.063683305,0.054733219,0.035915089,0.020998279,0.009179575,0.005507745,0.009868044,0.00929432,0.014802065,0.02616179,0.034538153,0.034767642,0.042914515,0.037636259,0.032358003,0.03373494,0.03545611,0.040504877,0.042914515,0.149856569,0.157888698,0.163281698,0.13080895,0.15329891,0.123924269,0.120940906,0.322547332,0.677452668,0.524268503,0.475731497,5442,0.62444062,0.040045898,0.07458405,0.071485944,0.071944923,0.055192197,0.044176707,0.036603557,0.022030981,0.009868044,0.002868617,0.002753873,0.003786575,0.00367183,0.006540448,0.010556512,0.013769363,0.012162937,0.020768789,0.02226047,0.016982215,0.017211704,0.017900172,0.02248996,0.024784854,0.102811245,0.107745267,0.110499139,0.078255881,0.096500287,0.071371199,0.057257602,0.176706827,0.447733792,0.357429719,0.267010901,746,0.030636833,0.054962708,0.05427424,0.031325301,0.4973035,0.79265634,0.701663798,0.588296041,2527,0.085599541,0.289959839
36005020601,9353,9.06E-05,139,664,9352,4869,0.055062547,0.000124096,0.000124083,6.46E-05,0.004055606,0.209337349,0.06372287,0.061477601,0.059553085,0.057521651,0.059660002,0.042232439,0.028760825,0.019886667,0.011333262,0.010050251,0.013578531,0.020742008,0.035282797,0.031968352,0.047150647,0.05142735,0.049395916,0.046402224,0.038704159,0.04394312,0.048005987,0.04832674,0.055704052,0.149256923,0.145942478,0.147653159,0.138565166,0.13664065,0.143376457,0.138458249,0.359884529,0.640008553,0.47450016,0.525392922,4869,0.520581632,0.028440073,0.035068962,0.033999786,0.032823693,0.038276489,0.045974554,0.030471506,0.022880359,0.015503047,0.0079119,0.005238961,0.004169785,0.007270395,0.009515663,0.008660323,0.014861542,0.021597348,0.018282904,0.018924409,0.01625147,0.025339463,0.026729392,0.022238854,0.030150754,0.084892548,0.071848605,0.074414626,0.071527852,0.065754303,0.073452368,0.078691329,0.196514487,0.324067144,0.251042446,0.269539185,1202,0.042767027,0.085747888,0.059018497,0.069496418,0.590184967,0.760718486,0.660964396,0.689939057,3282,0.128514915,0.350903453
36005020900,18929,0,261,1204,18929,11393,0.053779914,0.000251152,0.000251152,0.000151163,0.007353839,0.216777409,0.053040309,0.06186275,0.058851498,0.05980242,0.050768662,0.040572666,0.024354166,0.018014686,0.01521475,0.011833694,0.019863701,0.024090021,0.027893708,0.032278514,0.03513128,0.043583919,0.057953405,0.060858999,0.054730836,0.053938401,0.046859316,0.043848064,0.05087432,0.148607956,0.137989329,0.155053093,0.139098737,0.154736119,0.141898674,0.122616092,0.337841407,0.662158593,0.477785409,0.522214591,11393,0.601880712,0.033493581,0.032172856,0.040572666,0.040731153,0.041523588,0.037508585,0.02884463,0.015584553,0.01204501,0.013048761,0.006603624,0.010248825,0.013207248,0.014897776,0.019546727,0.01833166,0.022874954,0.028527656,0.033599239,0.028633314,0.030693645,0.02778805,0.021765545,0.029637065,0.089545142,0.091446986,0.100427915,0.083945269,0.086692377,0.078292567,0.071530456,0.193723916,0.408156796,0.285487876,0.316392836,3391,0.064926832,0.114216282,0.085899942,0.093243172,0.477626922,0.741349252,0.590363992,0.628612182,4145,0.179143114,0.218976174
36005021001,30649,0,183,593,30649,25027,0.065613886,0.000406654,0.000406654,0.00033206,0.003621949,0.308600337,0.083885282,0.089986623,0.093118862,0.077686058,0.055401481,0.04111064,0.017684101,0.00936409,0.005742439,0.006590753,0.009853503,0.012822604,0.018630298,0.029952038,0.039446638,0.051029397,0.050768377,0.042676759,0.039511893,0.033312669,0.033084277,0.041306405,0.051420927,0.144768182,0.163561617,0.147639401,0.118111521,0.127899768,0.142386375,0.155633136,0.354465072,0.645534928,0.531240824,0.468759176,25027,0.81656824,0.056412934,0.073248719,0.077327156,0.083754772,0.067375771,0.048386571,0.037195341,0.015334921,0.008678913,0.004208946,0.005187771,0.006199223,0.00832001,0.011876407,0.01990277,0.025873601,0.037456361,0.039903423,0.033051649,0.03057196,0.025482071,0.024796894,0.032823257,0.043198799,0.117328461,0.131717185,0.121211133,0.093771412,0.105615191,0.116480146,0.130444713,0.29165715,0.52491109,0.447616562,0.368951679,1696,0.019054455,0.036281771,0.029593135,0.025743091,0.438807139,0.689288394,0.60530523,0.522790303,3926,0.055336226,0.128095533
36005021002,19750,0,149,480,19750,14104,0.06,0.000262045,0.000262045,0.000187133,0.002931763,0.310416667,0.065822785,0.069012658,0.066481013,0.069518987,0.051949367,0.035037975,0.015949367,0.012253165,0.011037975,0.011189873,0.017721519,0.031746835,0.044962025,0.043544304,0.053924051,0.050835443,0.042329114,0.039746835,0.03635443,0.032810127,0.040911392,0.047696203,0.049164557,0.15443038,0.145367089,0.158075949,0.146632911,0.141113924,0.132962025,0.121417722,0.340759494,0.659240506,0.468253165,0.531746835,14104,0.714126582,0.047037975,0.050075949,0.056810127,0.053012658,0.058734177,0.043594937,0.028202532,0.012202532,0.009822785,0.009063291,0.008405063,0.011746835,0.017265823,0.028151899,0.022126582,0.032607595,0.029265823,0.025316456,0.027189873,0.025468354,0.022126582,0.02764557,0.03235443,0.035898734,0.099949367,0.105063291,0.110025316,0.104556962,0.102227848,0.099493671,0.092810127,0.243848101,0.470278481,0.35043038,0.363696203,2221,0.041113924,0.071341772,0.054126582,0.058329114,0.458379747,0.715037975,0.577974684,0.595443038,3425,0.112455696,0.173417722
36005021100,25478,0,208,777,25478,19707,0.061307795,0.000338044,0.000338044,0.000261474,0.004745792,0.267696268,0.078381349,0.087487244,0.087997488,0.070884685,0.04870869,0.039642044,0.027435434,0.012991601,0.009223644,0.007575163,0.009262893,0.016720308,0.02437397,0.028926917,0.036973075,0.043213753,0.042036267,0.038425308,0.04003454,0.038935552,0.046353717,0.051102912,0.052005652,0.159470916,0.137020174,0.144516838,0.126736793,0.123282832,0.148991287,0.15998116,0.380720622,0.619279378,0.543606249,0.456393751,19707,0.773490855,0.048433943,0.066763482,0.072690164,0.075398383,0.054478373,0.035010597,0.029005416,0.01652406,0.00784991,0.006240678,0.004278201,0.005808933,0.011814114,0.015189575,0.021234006,0.026571944,0.032459377,0.032734124,0.030182903,0.030575398,0.030693147,0.035285344,0.042389513,0.041879268,0.125637805,0.107897009,0.117081404,0.103932805,0.09129445,0.111429469,0.116217913,0.280516524,0.492974331,0.444108643,0.329382212,1433,0.023824476,0.032420127,0.02523746,0.031007143,0.474605542,0.695659,0.639610644,0.530653897,4338,0.056244603,0.170264542
36005021200,14664,0,124,499,14664,9426,0.046781233,0.000194563,0.000194563,0.000125065,0.003047812,0.248496994,0.056192035,0.065943808,0.061783961,0.070376432,0.06273868,0.061647572,0.048963448,0.031301146,0.024959083,0.016775777,0.016503001,0.019094381,0.021958538,0.020390071,0.024345336,0.037438625,0.037575014,0.032733224,0.048486088,0.045621931,0.048076923,0.051963993,0.0483497,0.156096563,0.134478996,0.123499727,0.137206765,0.144162575,0.145390071,0.159165303,0.382774141,0.617225859,0.473199673,0.526800327,9426,0.642798691,0.026186579,0.03218767,0.040711948,0.037779596,0.042757774,0.039348063,0.043303328,0.039211675,0.025436443,0.020526459,0.014184397,0.012411348,0.011865794,0.015343699,0.013502455,0.015275505,0.023254228,0.024686307,0.021890344,0.030141844,0.025641026,0.028164212,0.030551009,0.028436989,0.105973813,0.077536825,0.087493181,0.09233497,0.091380251,0.091993999,0.096085652,0.248022368,0.394776323,0.279800873,0.362997818,3553,0.09540371,0.146890344,0.125681942,0.116612111,0.458333333,0.656573923,0.520390071,0.594517185,1685,0.242294053,0.114907256
36005021301,6365,0,103,940,6365,3115,0.070856245,8.45E-05,8.45E-05,4.13E-05,0.00574137,0.109574468,0.065043205,0.059701493,0.055145326,0.051688924,0.041005499,0.041476826,0.023566379,0.018381775,0.014296936,0.007384132,0.020895522,0.033778476,0.026080126,0.035978005,0.033150039,0.040534171,0.037077769,0.037077769,0.051531815,0.057187745,0.059073056,0.057659073,0.061429694,0.135428123,0.171249018,0.126001571,0.116889238,0.118617439,0.135585232,0.196229379,0.39214454,0.60785546,0.537627651,0.462372349,3115,0.48939513,0.043047918,0.036135114,0.029693637,0.026708562,0.022623723,0.016182247,0.018224666,0.007069914,0.010997643,0.010997643,0.004241948,0.016496465,0.019795758,0.015396701,0.021995287,0.015082482,0.021052632,0.015710919,0.01162608,0.026708562,0.026551453,0.025137471,0.021995287,0.025923016,0.067714061,0.097250589,0.054988217,0.05828751,0.054988217,0.052788688,0.103377848,0.191516104,0.297879026,0.261901021,0.227494108,1318,0.071170463,0.13589945,0.120974077,0.086095837,0.566221524,0.737313433,0.686410055,0.617124902,1932,0.207069914,0.303534957
36005021302,20190,0,166,741,20190,15827,0.058444775,0.000267883,0.000267883,0.000209994,0.004525909,0.224021592,0.06260525,0.07384844,0.070975731,0.066914314,0.05606736,0.046805349,0.031946508,0.023179792,0.011292719,0.008865775,0.008320951,0.022090144,0.021842496,0.035809807,0.034868747,0.03551263,0.037048044,0.040911342,0.044378405,0.044031699,0.056215948,0.045319465,0.062704309,0.144130758,0.15884101,0.14482417,0.148489351,0.129172858,0.12714215,0.147399703,0.341951461,0.658048539,0.518524022,0.481475978,15827,0.783902922,0.044923229,0.049727588,0.058494304,0.059583952,0.05230312,0.045170877,0.035809807,0.02238732,0.016394255,0.007974245,0.007330362,0.005894007,0.016443784,0.017582962,0.027984151,0.029767211,0.028925211,0.028578504,0.032243685,0.034868747,0.033828628,0.044576523,0.033977216,0.049133234,0.112085191,0.129172858,0.118771669,0.115948489,0.101584943,0.097573056,0.108766716,0.259930659,0.523972263,0.409113422,0.3747895,1506,0.023576028,0.051015354,0.038831105,0.035760277,0.425012382,0.716493314,0.589450223,0.552055473,2857,0.074591382,0.141505696
36005021501,16782,0,170,587,16782,11337,0.063877964,0.000222665,0.000222665,0.00015042,0.003585302,0.289608177,0.087474675,0.071564772,0.071505184,0.057680849,0.041175069,0.035156716,0.024252175,0.019187224,0.012334644,0.011381242,0.01346681,0.018591348,0.022643308,0.030568466,0.040400429,0.040042903,0.039744965,0.045942081,0.035693004,0.045167441,0.062924562,0.059110952,0.050113217,0.161959242,0.1554046,0.146883566,0.13103325,0.134966035,0.121499225,0.148254082,0.345131689,0.654868311,0.547431772,0.452568228,11337,0.675545227,0.046240019,0.068406626,0.050053629,0.053033012,0.042843523,0.030091765,0.024728876,0.018412585,0.013168871,0.008818973,0.008938148,0.00864021,0.01167918,0.014539387,0.018948874,0.022941247,0.018412585,0.018352997,0.030687642,0.019425575,0.025622691,0.047968061,0.041115481,0.032475271,0.119175307,0.107019426,0.095816947,0.092658801,0.084971994,0.074842093,0.10106066,0.231498034,0.444047193,0.384340365,0.291204862,2294,0.044809915,0.091884162,0.073590752,0.063103325,0.464068645,0.723692051,0.645691813,0.542068883,3151,0.136694077,0.187760696
36005021502,29613,0,216,694,29613,24122,0.070577111,0.000392908,0.000392908,0.000320053,0.004238841,0.311239193,0.077601054,0.081416945,0.084287306,0.068010671,0.055482389,0.035660014,0.027386621,0.012764664,0.008307162,0.008205856,0.014014115,0.012933509,0.02127444,0.02289535,0.033431263,0.035288556,0.039239523,0.043122953,0.042785263,0.045892007,0.049235133,0.050991119,0.059196974,0.144497349,0.148853544,0.145577956,0.13544727,0.147030021,0.135210887,0.143382974,0.341302806,0.658697194,0.561982913,0.438017087,24122,0.81457468,0.060041198,0.066963833,0.070678418,0.072603249,0.058386519,0.04707392,0.030121906,0.022996657,0.010130686,0.007226556,0.007530476,0.010130686,0.007598014,0.014959646,0.017222166,0.023165502,0.026609935,0.029953061,0.03481579,0.034241718,0.034714484,0.037854996,0.041670888,0.047884375,0.119677169,0.122446223,0.121331847,0.108398339,0.122479992,0.106338432,0.113902678,0.271806301,0.542768379,0.466653159,0.347921521,1757,0.022084895,0.037247155,0.033329956,0.026002094,0.419984466,0.706108804,0.626076385,0.500016884,3734,0.05933205,0.12609327
36005021601,9908,6.91E-05,122,843,9907,6635,0.089220832,0.00013146,0.000131447,8.80E-05,0.005148909,0.144721234,0.077412192,0.084275333,0.081953977,0.060758983,0.04158256,0.028259992,0.013928139,0.009487283,0.007367784,0.012414211,0.020589423,0.021901494,0.02492935,0.02351635,0.027856278,0.031287848,0.042894631,0.03461849,0.043197416,0.041481631,0.051675414,0.062171982,0.067117481,0.162091239,0.157751312,0.136859104,0.152200242,0.138272103,0.119196609,0.133528462,0.318227695,0.681671377,0.598506258,0.401392814,6635,0.66966088,0.063282196,0.058336698,0.06439241,0.063383125,0.043500202,0.028966492,0.01665321,0.007165927,0.005752927,0.004642713,0.00827614,0.010092854,0.010294711,0.014331853,0.015139281,0.017258781,0.019580137,0.029572063,0.018570852,0.026241421,0.023718208,0.031792491,0.041380702,0.047335486,0.115058539,0.097194187,0.096386758,0.116067824,0.089927331,0.07135648,0.083669762,0.197214372,0.472446508,0.419862737,0.249798143,566,0.023415422,0.033710133,0.028058135,0.02906742,0.493843359,0.779370206,0.721134437,0.552079128,2707,0.057125555,0.273213565
36005021602,17380,0.00017618,263,1066,17377,11099,0.051956272,0.000230599,0.00023056,0.000147262,0.006510957,0.246716698,0.058112773,0.061162255,0.062025316,0.060356732,0.056214039,0.042002301,0.029286536,0.012773303,0.006731876,0.010126582,0.017548907,0.023935558,0.026754891,0.032911392,0.042807825,0.045224396,0.050690449,0.047238205,0.047583429,0.050978136,0.052531646,0.058515535,0.052301496,0.125201381,0.146720368,0.145051784,0.134579977,0.164441887,0.138204833,0.14556962,0.343728423,0.656041427,0.495166858,0.504602992,11099,0.638607595,0.030207135,0.036996548,0.044994246,0.047008055,0.049194476,0.04712313,0.035385501,0.01835443,0.009666283,0.005005754,0.004890679,0.009148446,0.012773303,0.013176064,0.018469505,0.025719217,0.024626007,0.029056387,0.024971231,0.025258918,0.028481013,0.032508631,0.034464902,0.031127733,0.073878021,0.101093211,0.090678941,0.084177215,0.112485616,0.084752589,0.091542002,0.20972382,0.428883774,0.311047181,0.327560414,1835,0.037571922,0.068009206,0.054775604,0.050805524,0.50310702,0.752704258,0.621634062,0.634177215,4446,0.105581128,0.255811277
36005021700,28295,0,253,1473,28295,19563,0.051104435,0.00037542,0.00037542,0.000259564,0.008996848,0.171758316,0.061282912,0.068457325,0.071037286,0.074430111,0.072415621,0.050715674,0.03088885,0.023573069,0.009471638,0.009012193,0.012263651,0.01774165,0.023325676,0.032337869,0.047181481,0.044495494,0.045767803,0.0453437,0.040925959,0.039547623,0.038911468,0.043081817,0.046686694,0.161654002,0.147305178,0.141191023,0.139459268,0.118890263,0.135253578,0.156246687,0.379254285,0.620745715,0.461035519,0.538964481,19563,0.691394239,0.038416681,0.045803145,0.053578371,0.055557519,0.060010603,0.055840254,0.034387701,0.017070154,0.014030747,0.006290864,0.005371974,0.005937445,0.009471638,0.013253225,0.020569005,0.032125817,0.027743418,0.027283972,0.028732992,0.025516876,0.024916063,0.026471108,0.030217353,0.032797314,0.109241916,0.106096483,0.096836897,0.09634211,0.079377982,0.090404665,0.113094186,0.261035519,0.430358721,0.33327443,0.358119809,3972,0.053330977,0.087047181,0.052129351,0.088248807,0.482594098,0.685633504,0.553631384,0.614596218,4760,0.140378159,0.168227602
36005021800,16888,0,208,1475,16888,10571,0.069931312,0.000224071,0.000224071,0.000140257,0.009009064,0.141016949,0.071293226,0.077273804,0.068450971,0.060812411,0.045239223,0.0421009,0.034166272,0.017645666,0.012553292,0.011191378,0.021909048,0.023152534,0.022619612,0.027001421,0.033396495,0.038784936,0.042811464,0.042041686,0.034343913,0.041390336,0.050035528,0.054002842,0.057851729,0.142527238,0.120322122,0.135362387,0.131809569,0.13897442,0.152534344,0.178469919,0.398034107,0.601965893,0.524573662,0.475426338,10571,0.625947418,0.047903837,0.043640455,0.047311701,0.041686405,0.041271909,0.03446234,0.032034581,0.029014685,0.014448129,0.01024396,0.006513501,0.01219801,0.010717669,0.011309806,0.015099479,0.021020843,0.022797252,0.025757935,0.023093321,0.017704879,0.022145902,0.032093794,0.029606821,0.033870204,0.09379441,0.076504027,0.088938892,0.079997631,0.089531028,0.091129796,0.106051634,0.242775936,0.383171483,0.315963998,0.30998342,1324,0.022382757,0.056016106,0.046897205,0.031501658,0.560812411,0.734841307,0.658514922,0.637138797,4993,0.078398863,0.295653719
36005021900,34199,5.85E-05,289,1440,34197,26525,0.059563145,0.000453755,0.000453729,0.000351936,0.00879529,0.200694444,0.074739027,0.07909588,0.082458551,0.079154361,0.065118863,0.048247025,0.036433814,0.021608819,0.013012076,0.010497383,0.015468289,0.015672973,0.018655516,0.022661481,0.028070996,0.030059358,0.037252551,0.040995351,0.037398754,0.039504079,0.045410685,0.045790813,0.053071727,0.150092108,0.154156554,0.134682301,0.119945028,0.139770169,0.149624258,0.151671101,0.372583994,0.627357525,0.517032662,0.482908857,26525,0.775607474,0.04848095,0.063656832,0.068656978,0.073978771,0.072282815,0.057136174,0.042603585,0.032661774,0.019211088,0.010175736,0.006257493,0.008333577,0.006696102,0.006023568,0.010117255,0.016403988,0.020790082,0.025819468,0.027866312,0.022953888,0.026053393,0.032193924,0.035117986,0.042135735,0.118687681,0.118863125,0.097956081,0.084388432,0.105178514,0.122079593,0.128454048,0.302815872,0.472791602,0.413228457,0.362379017,2682,0.020409954,0.058013392,0.036901664,0.041521682,0.469195006,0.676774175,0.596099301,0.549869879,4992,0.078423346,0.14596918
36005022000,14240,0.001398367,426,1812,14220,3074,0.054985955,0.000188938,0.000188672,4.08E-05,0.011067406,0.235099338,0.051544944,0.044101124,0.046629213,0.030828652,0.027738764,0.025140449,0.024789326,0.010463483,0.013974719,0.016432584,0.042766854,0.049438202,0.043960674,0.048455056,0.043328652,0.043820225,0.044873596,0.052036517,0.057865169,0.055266854,0.05505618,0.062429775,0.05252809,0.152598315,0.150772472,0.163061798,0.134761236,0.144592697,0.140870787,0.111797753,0.331109551,0.667345506,0.480407303,0.518047753,3074,0.215870787,0.010393258,0.01741573,0.012570225,0.017064607,0.012008427,0.013272472,0.012148876,0.00863764,0.004424157,0.004494382,0.003089888,0.007794944,0.007092697,0.005337079,0.010252809,0.006530899,0.006039326,0.007022472,0.005337079,0.00744382,0.009831461,0.007514045,0.009480337,0.010674157,0.02752809,0.03244382,0.031320225,0.02619382,0.028511236,0.047191011,0.022682584,0.08377809,0.132092697,0.10238764,0.113483146,1806,0.036797753,0.09002809,0.077879213,0.048946629,0.777879213,0.879424157,0.837570225,0.819733146,9360,0.126825843,0.657303371
36005022101,17642,0,188,914,17642,13657,0.085364471,0.000234076,0.000234076,0.000181202,0.005582566,0.205689278,0.072327401,0.072384083,0.070626913,0.064335109,0.044666138,0.036050334,0.021369459,0.010032876,0.010032876,0.009125949,0.014567509,0.02624419,0.025110532,0.035823603,0.036900578,0.035653554,0.043532479,0.044269357,0.040018139,0.041945358,0.045856479,0.045629747,0.068132865,0.145901825,0.143294411,0.126686317,0.150379776,0.138249632,0.138533046,0.156954994,0.360900125,0.639099875,0.542285455,0.457714545,13657,0.774118581,0.075218229,0.058780184,0.060310622,0.060537354,0.055946038,0.037977554,0.029758531,0.017515021,0.006461852,0.007935608,0.005895023,0.008389072,0.012810339,0.01632468,0.023750142,0.027037751,0.025960775,0.033386237,0.031402335,0.029191702,0.02800136,0.031912482,0.034293164,0.055322526,0.110134905,0.111211881,0.092959982,0.123738805,0.108887881,0.107584174,0.119600952,0.273835166,0.500283415,0.433567623,0.340550958,508,0.010656388,0.018138533,0.012470241,0.01632468,0.481578052,0.715508446,0.643124362,0.553962136,3477,0.028794921,0.197086498
36005022102,14479,0,122,498,14479,8480,0.066717315,0.000192109,0.000192109,0.000112513,0.003041704,0.24497992,0.078527523,0.103114856,0.085503142,0.058360384,0.046619242,0.021962843,0.008909455,0.006215899,0.004627391,0.007251882,0.013813109,0.027349955,0.024725464,0.037019131,0.038331376,0.040541474,0.041163064,0.043442227,0.045306996,0.045652324,0.04572139,0.044961669,0.06416189,0.136749776,0.156088128,0.13281304,0.130464811,0.15898888,0.130602942,0.154292424,0.336349195,0.663650805,0.579667104,0.420332896,8480,0.585675806,0.035292493,0.045652324,0.061882727,0.050348781,0.041163064,0.033842116,0.015746944,0.005248981,0.004212998,0.002348228,0.003729539,0.007113751,0.011948339,0.012984322,0.021134056,0.018854893,0.022239105,0.020719663,0.023482285,0.02728089,0.029421921,0.026313972,0.026590234,0.03812418,0.084259963,0.090406796,0.077974998,0.073209476,0.105463084,0.073554804,0.080806686,0.18751295,0.398162857,0.340907521,0.244768285,3323,0.06989433,0.15961047,0.136611644,0.092893156,0.442226673,0.74259272,0.662338559,0.522480834,2676,0.2295048,0.184819394
36005022200,13908,0,237,1103,13908,7241,0.080169687,0.000184533,0.000184533,9.61E-05,0.006736948,0.21486854,0.070103538,0.070894449,0.059030774,0.052200173,0.045657176,0.034872016,0.022720736,0.011576071,0.005536382,0.007118205,0.017615761,0.024877768,0.03041415,0.033649698,0.03444061,0.03983319,0.047382801,0.04795801,0.047023296,0.053781996,0.051265459,0.055939028,0.055939028,0.150776531,0.139128559,0.147612885,0.126042565,0.143874029,0.136899626,0.155665804,0.358714409,0.641285591,0.544147253,0.455852747,7241,0.520635605,0.052559678,0.048389416,0.04321254,0.035303422,0.036238136,0.031708369,0.026459592,0.015458729,0.008052919,0.002516537,0.001581823,0.003738855,0.009419039,0.012510785,0.012942192,0.01150417,0.012079379,0.019700892,0.023008341,0.020707506,0.024158758,0.021067012,0.019772793,0.028544722,0.085921772,0.074058096,0.080313489,0.063848145,0.071541559,0.063416739,0.081535807,0.179536957,0.341098648,0.293715847,0.226919758,1908,0.050618349,0.086568881,0.075352315,0.061834915,0.572332471,0.769844694,0.711245326,0.630931838,4759,0.13718723,0.342177164
36005022300,24505,0,206,1024,24505,18687,0.055417262,0.000325134,0.000325134,0.000247941,0.006254428,0.201171875,0.058028974,0.063334013,0.064517445,0.066843501,0.057457662,0.044358294,0.035135687,0.021505815,0.017547439,0.016078351,0.020934503,0.031258927,0.029749031,0.029585799,0.041216078,0.040930422,0.039991838,0.042073046,0.036768007,0.04321567,0.044154254,0.04770455,0.05219343,0.14637829,0.144909202,0.145847786,0.133115691,0.139359314,0.136217099,0.154172618,0.369883697,0.630116303,0.465333605,0.534666395,18687,0.762579065,0.041420118,0.047378086,0.052642318,0.053866558,0.05545807,0.047418894,0.036604775,0.030116303,0.018486023,0.015262191,0.013711487,0.014731687,0.023056519,0.022934095,0.021220159,0.030279535,0.029300143,0.028116711,0.028035095,0.025749847,0.029993879,0.029626607,0.030769231,0.036400735,0.113568659,0.115894715,0.112303612,0.103652316,0.107406652,0.098551316,0.111201796,0.273046317,0.489532748,0.347847378,0.414731687,1438,0.021097735,0.037584166,0.027871863,0.030810039,0.472883085,0.705855948,0.554458274,0.624280759,4380,0.058681902,0.178739033
